event_id,source_date,source_headline,source_id,source_office_id
420832,20.01.2015,"Donetsk airport",9849,23008
420834,20.01.2015,"Donetsk airport",9850,23008
420845,20.01.2015,Krymske,9851,23008
420848,21.01.2015,"Donetsk airport",9852,23008
420868,21.01.2015,"Donetsk airport",9853,23008
420870,21.01.2015,"Donetsk airport",9854,23008
198887,22.01.2015,"At least 34 Ukraine soldiers- civilians killed in 24 hours: officials",9855,23008
198890,22.01.2015,"At least 41 Ukraine soldiers- civilians killed in 24 hours: officials",9856,23008
420891,21.01.2015,"Ozyanyivka ",9857,23008
420891,21.01.2015,"Ozyanyivka ",9858,23000
420891,21.01.2015,Ozyanyivka,9859,23000
420902,21.01.2015,Konstantinovka,9860,23008
420873,21.01.2015,"Donetsk airport",9861,23008
420874,21.01.2015,"Donetsk airport",9862,23008
420918,21.01.2015,Frunze,9863,23008
420919,21.01.2015,Spartak,9864,23008
420921,22.01.2015,Avdiivka,9865,23008
420988,22.01.2015,Avdiivka,9866,23008
420989,22.01.2015,Avdiivka,9867,23008
420990,22.01.2015,Avdiivka,9868,23008
420991,22.01.2015,Avdiivka,9869,23008
420995,22.01.2015,Avdiivka,9870,23008
420997,22.01.2015,Avdiivka,9871,23008
421016,22.01.2015,Avdiivka,9872,23008
421017,22.01.2015,Avdiivka,9873,23008
421018,22.01.2015,Avdiivka,9874,23008
421019,22.01.2015,Konstantinovka,9875,23008
421020,22.01.2015,Konstantinovka,9876,23008
421021,22.01.2015,Konstantinovka,9877,23008
421032,22.01.2015,"Krasny Partizan",9878,23008
421032,22.01.2015,"Krasny Partizan",9879,23008
421032,22.01.2015,"Krasny Partizan",9880,23008
421032,22.01.2015,"Krasny Partizan",9881,23008
421036,22.01.2015,Spartak,9882,23008
421036,22.01.2015,Spartak,9883,23008
421198,26.01.2015,Severny,9884,23008
198869,22.01.2015,"Bus shelling in Ukraine's Donetsk kills 13: official",9885,23008
198899,23.01.2015,"Mayor of eastern Ukrainian town of Perfomaisk killed by Ukrainian secret services -- source",9886,23008
421053,23.01.2015,Nikishine,9887,23008
421054,23.01.2015,Spartak,9888,23000
421055,24.01.2015,"Donetsk airport",9889,23004
421056,24.01.2015,"Donetsk airport",9890,23008
421057,23.01.2015,Debaltseve,9891,23008
421058,24.01.2015,Debaltseve,9892,23008
421060,23.01.2015,Mariupol,9893,23008
421061,24.01.2015,Nikishine,9894,23008
421062,23.01.2015,Nikishine,9895,23008
421063,24.01.2015,"Novoselovka Druha",9896,23008
421064,24.01.2015,Peski,9897,23008
198904,25.01.2015,"Ukraine rebels vow new offensive as rockets kill 30",9898,23008
198915,26.01.2015,"Ukraine fighting kills 9 as child evacuations planned",9899,23008
198917,26.01.2015,"Ukraine fighting kills 9 as child evacuations planned",9900,23008
421067,25.01.2015,Elenovka,9901,23000
421069,25.01.2015,Avdiivka,9902,23000
421070,25.01.2015,Marinka,9903,23000
421070,25.01.2015,Marinka,9904,23008
421071,25.01.2015,Sanzharivka,9905,23008
421071,25.01.2015,Sanzharivka,9906,23008
421071,25.01.2015,Sanzharivka,9907,23008
421170,25.01.2015,Opytne,9908,23008
421176,25.01.2015,"Sanzharivka ",9909,23008
421176,25.01.2015,"Sanzharivka ",9910,23008
421176,25.01.2015,"Sanzharivka ",9911,23008
421176,25.01.2015,"Sanzharivka ",9912,23008
421176,25.01.2015,"Sanzharivka ",9913,23008
421176,25.01.2015,"Sanzharivka ",9914,23008
421176,25.01.2015,Sanzharivka,9915,23008
421189,26.01.2015,Avdiivka,9916,23008
421190,26.01.2015,Krasnogorovka,9917,23008
421190,26.01.2015,Krasnogorovka,9918,23008
421196,26.01.2015,Marinka,9919,23008
421201,26.01.2015,Nevelske,9920,23008
421202,26.01.2015,Sanzharivka,9921,23008
421202,26.01.2015,Sanzharivka,9922,23008
421206,26.01.2015,Spartak,9923,23008
421206,26.01.2015,Spartak,9924,23008
421206,26.01.2015,Spartak,9925,23008
421206,26.01.2015,Spartak,9926,23008
421206,26.01.2015,Spartak,9927,23008
421231,26.01.2015,Trypillia,9928,23008
421232,26.01.2015,Trekhizbenka,9929,23008
421233,27.01.2015,Debaltseve,9930,23008
421234,27.01.2015,Debaltsevo,9931,23008
421241,27.01.2015,Verkhnyotoretsk,9932,23008
421250,27.01.2015,Krymske,9933,23008
421439,29.01.2015,Krymske,9934,23008
198925,27.01.2015,"One civilian killed- 17 wounded in Donetsk shelling - mayor",9935,23008
198947,28.01.2015,"Kiev forces? shelling kills 16- injures 114 in self-proclaimed Lugansk republic - health ministry",9936,23008
198948,28.01.2015,"Kiev forces? shelling kills 16- injures 114 in self-proclaimed Lugansk republic - health ministry",9937,23008
198949,28.01.2015,"Kiev forces? shelling kills 16- injures 114 in self-proclaimed Lugansk republic - health ministry",9938,23004
198945,28.01.2015,"Three more Ukrainian soldiers killed in fighting with separatists",9939,23004
421251,27.01.2015,Olkhovatka,9940,23004
421256,28.01.2015,Debaltseve,9941,23004
421257,28.01.2015,Debaltseve,9942,23001
421260,27.01.2015,Debaltseve,9943,23008
421262,28.01.2015,Uglegorsk,9944,23008
421294,28.01.2015,Uglegorsk,9945,23008
421295,28.01.2015,"Granite ",9946,23008
421295,28.01.2015,Granite,9947,23008
421302,28.01.2015,Olkhovatka,9948,23008
421306,28.01.2015,Shchastya,9949,23008
421581,30.01.2015,Debaltseve,9950,23008
423737,3.02.2015,Debaltseve,9951,23008
421308,29.01.2015,"Uglegorsk ",9952,23008
421308,29.01.2015,Uglegorsk,9953,23008
421318,29.01.2015,Uglegorsk,9954,23008
421318,29.01.2015,Uglegorsk,9955,23008
421318,29.01.2015,Uglegorsk,9956,23008
421322,29.01.2015,"Uglegorsk ",9957,23008
421322,29.01.2015,"Uglegorsk ",9958,23008
421322,29.01.2015,Uglegorsk,9959,23008
421435,29.01.2015,Uglegorsk,9960,23008
421436,29.01.2015,Uglegorsk,9961,23008
428285,22.03.2015,Shkred,9962,23008
422609,2.02.2015,"Donets basin area",9963,23008
198953,29.01.2015,"UPDATE 1-Death toll mounts in intense clashes in east Ukraine",9964,23008
198955,30.01.2015,"Five troops- 19 civilians- killed in east Ukraine: officials",9965,23008
198958,30.01.2015,"Five troops- 19 civilians- killed in east Ukraine: officials",9966,23008
198960,30.01.2015,"UPDATE 1-Shells hit cultural centre and bus in Donetsk- at least 6 killed -Reuters witness",9967,23001
198960,30.01.2015,"UPDATE 1-Shells hit cultural centre and bus in Donetsk- at least 6 killed -Reuters witness",9968,23000
421440,29.01.2015,Debaltseve,9969,23000
421455,30.01.2015,Debaltseve,9970,23001
421463,30.01.2015,Debaltseve,9971,23001
421465,30.01.2015,Debaltseve,9972,23008
421453,30.01.2015,Debaltseve,9973,23008
421513,30.01.2015,Debaltseve,9974,23008
421519,30.01.2015,Uglegorsk,9975,23008
421519,30.01.2015,Uglegorsk,9976,23008
421519,30.01.2015,Uglegorsk,9977,23008
421519,30.01.2015,Uglegorsk,9978,23008
421582,30.01.2015,Redkodub,9979,23008
421582,30.01.2015,Redkodub,9980,23008
421599,30.01.2015,Redkodub,9981,23008
421601,30.01.2015,Starognativka,9982,23008
421608,30.01.2015,Vodiane,9983,23008
421614,31.01.2015,Chernukhino,9984,23008
421618,31.01.2015,Chernukhino,9985,23008
421620,31.01.2015,Chernukhino,9986,23008
421623,31.01.2015,Chernukhino,9987,23008
422210,31.01.2015,"Chernukhino ",9988,23008
422210,31.01.2015,"Chernukhino ",9989,23008
422210,31.01.2015,Chernukhino,9990,23008
422253,31.01.2015,"Chernukhino ",9991,23008
422253,31.01.2015,"Chernukhino ",9992,23008
422253,31.01.2015,Chernukhino,9993,23008
422260,31.01.2015,Chernukhino,9994,23008
422277,31.01.2015,Debaltseve,9995,23008
422280,31.01.2015,Shchastya,9996,23008
422280,31.01.2015,Shchastya,9997,23008
422280,31.01.2015,Shchastya,9998,23008
422282,31.01.2015,Uglegorsk,9999,23008
422282,31.01.2015,Uglegorsk,10000,23008
422282,31.01.2015,Uglegorsk,10001,23008
422282,31.01.2015,Uglegorsk,10002,23008
422418,31.01.2015,Nikishine,10003,23008
422418,31.01.2015,Nikishine,10004,23008
422428,31.01.2015,Uglegorsk,10005,23008
422429,31.01.2015,Yasinovataya,10006,23008
422430,31.01.2015,Nikishine,10007,23008
422330,31.01.2015,Uglegorsk,10008,23008
422321,31.01.2015,Uglegorsk,10009,23008
422321,31.01.2015,Uglegorsk,10010,23008
422361,31.01.2015,Ocheretino,10011,23008
422361,31.01.2015,Ocheretino,10012,23008
422361,31.01.2015,Ocheretino,10013,23008
422566,1.02.2015,"Troitske ",10014,23008
422566,1.02.2015,"Troitske ",10015,23008
422566,1.02.2015,Troitske,10016,23008
422436,1.02.2015,Chernukhino,10017,23008
422437,1.02.2015,Debaltseve,10018,23008
422443,1.02.2015,Debaltseve,10019,23008
422449,1.02.2015,Peredelsk,10020,23008
422450,1.02.2015,"Troitske ",10021,23008
422450,1.02.2015,Troitske,10022,23008
198962,1.02.2015,"Rebels- government say eight killed in east Ukraine fighting",10023,23008
198962,2.02.2015,"UPDATE 6-Deadly clashes rage in east Ukraine after peace talks fail",10024,23008
198964,1.02.2015,"Rebels- government say eight killed in east Ukraine fighting",10025,23008
198964,2.02.2015,"UPDATE 6-Deadly clashes rage in east Ukraine after peace talks fail",10026,23000
198965,1.02.2015,"Rebels- government say eight killed in east Ukraine fighting",10027,23001
198965,2.02.2015,"UPDATE 6-Deadly clashes rage in east Ukraine after peace talks fail",10028,23000
198966,1.02.2015,"Rebels- government say eight killed in east Ukraine fighting",10029,23001
198966,2.02.2015,"UPDATE 6-Deadly clashes rage in east Ukraine after peace talks fail",10030,23000
198967,1.02.2015,"Rebels- government say eight killed in east Ukraine fighting",10031,23001
198967,2.02.2015,"UPDATE 6-Deadly clashes rage in east Ukraine after peace talks fail",10032,23000
422602,2.02.2015,"Donetsk airport",10033,23001
422603,2.02.2015,Debaltseve,10034,23000
422683,2.02.2015,Redkodub,10035,23001
422683,2.02.2015,Redkodub,10036,23008
422683,2.02.2015,Redkodub,10037,23008
422683,2.02.2015,Redkodub,10038,23008
422701,2.02.2015,Peski,10039,23008
422705,2.02.2015,Spartak,10040,23008
422706,2.02.2015,Avdiivka,10041,23008
423734,3.02.2015,Debaltseve,10042,23008
423736,3.02.2015,Debaltseve,10043,23008
423736,3.02.2015,Debaltseve,10044,23008
203337,4.02.2015,"Hospital shelled in east Ukraine as calls mount for truce",10045,23008
203335,4.02.2015,"Hospital shelled in east Ukraine as calls mount for truce",10046,23008
203343,5.02.2015,"19 civilians and troops killed in Ukraine in 24 hours: officials",10047,23008
424117,11.02.2015,Marinka,10048,23000
423790,4.02.2015,Popasna,10049,23000
423791,4.02.2015,"Donets basin",10050,23000
423794,4.02.2015,Opitne,10051,23008
423799,4.02.2015,Shyrokyne,10052,23008
423799,4.02.2015,Shyrokyne,10053,23008
423803,5.02.2015,"Donets basin",10054,23008
423806,4.02.2015,Luhanske,10055,23008
423817,4.02.2015,Novogrigoryevka,10056,23008
423819,5.02.2015,Novoazovsky,10057,23008
423820,4.02.2015,"Chernukhino ",10058,23008
423820,4.02.2015,"Chernukhino ",10059,23008
423820,4.02.2015,"Chernukhino ",10060,23008
423820,4.02.2015,Chernukhino,10061,23008
423823,6.02.2015,Chernukhino,10062,23008
423824,6.02.2015,Debaltseve,10063,23008
423836,6.02.2015,Krymske,10064,23008
423840,6.02.2015,Sotenne,10065,23008
423843,6.02.2015,Redkodub,10066,23008
423843,6.02.2015,Redkodub,10067,23008
423843,6.02.2015,Redkodub,10068,23008
423847,6.02.2015,Redkodub,10069,23008
423847,6.02.2015,Redkodub,10070,23008
423847,6.02.2015,Redkodub,10071,23008
423847,6.02.2015,Redkodub,10072,23008
423881,6.02.2015,Redkodub,10073,23008
423882,6.02.2015,Redkodub,10074,23008
423883,6.02.2015,Spartak,10075,23008
203356,7.02.2015,"Twelve killed in Ukraine- Kiev says rebels massing forces",10076,23008
203354,7.02.2015,"Twelve killed in Ukraine- Kiev says rebels massing forces",10077,23008
423884,6.02.2015,"Stanytsia Luhanska",10078,23008
423884,7.02.2015,"Stanytsia Luhanska",10079,23000
423885,7.02.2015,Debaltseve,10080,23000
423885,7.02.2015,Debaltseve,10081,23008
423885,7.02.2015,Debaltseve,10082,23008
423885,7.02.2015,Debaltseve,10083,23008
423885,7.02.2015,Debaltseve,10084,23008
423886,7.02.2015,Debaltseve,10085,23008
423898,7.02.2015,Maloorlivka,10086,23008
423899,7.02.2015,Novoselovka,10087,23008
423900,7.02.2015,Troitskoye,10088,23008
423919,8.02.2015,Svatovo,10089,23008
423928,8.02.2015,"Donetsk airport",10090,23008
423935,8.02.2015,Debaltseve,10091,23008
423935,8.02.2015,Redkodub,10092,23008
423951,8.02.2015,"Spartak ",10093,23008
423951,8.02.2015,Spartak,10094,23008
423955,8.02.2015,Debaltseve,10095,23008
424832,18.02.2015,Debaltseve,10096,23008
203368,9.02.2015,"Nine more Ukrainian servicemen killed in the east",10097,23008
203368,9.02.2015,"Nine more Ukrainian servicemen killed in the east",10098,23008
203365,9.02.2015,"Nine more Ukrainian servicemen killed in the east",10099,23008
203365,9.02.2015,"Nine more Ukrainian servicemen killed in the east",10100,23001
423956,9.02.2015,"Hranitne ",10101,23001
423956,9.02.2015,"Hranitne ",10102,23001
423956,9.02.2015,Hranitne,10103,23001
424029,9.02.2015,Logvinove,10104,23008
424030,9.02.2015,Svetlichne,10105,23008
423991,10.02.2015,"Logvinove ",10106,23008
423991,9.02.2015,"Logvinove ",10107,23008
423991,9.02.2015,"Logvinove ",10108,23008
423991,9.02.2015,"Logvinove ",10109,23008
423991,9.02.2015,"Logvinove ",10110,23008
423991,9.02.2015,"Logvinove ",10111,23008
423991,9.02.2015,"Logvinove ",10112,23008
423991,9.02.2015,"Logvinove ",10113,23008
423991,9.02.2015,"Logvinove ",10114,23008
423991,9.02.2015,"Logvinove ",10115,23008
423991,9.02.2015,"Logvinove ",10116,23008
423991,9.02.2015,"Logvinove ",10117,23008
423991,9.02.2015,"Logvinove ",10118,23008
423991,9.02.2015,"Logvinove ",10119,23008
423991,9.02.2015,"Logvinove ",10120,23008
423991,9.02.2015,"Logvinove ",10121,23008
423991,9.02.2015,"Logvinove ",10122,23008
423991,9.02.2015,Logvinove,10123,23008
424006,9.02.2015,"Logvinove ",10124,23008
424006,9.02.2015,"Logvinove ",10125,23008
424006,9.02.2015,"Logvinove ",10126,23008
424006,9.02.2015,Logvinove,10127,23008
424023,9.02.2015,"Logvinove ",10128,23008
424023,9.02.2015,"Logvinove ",10129,23008
424023,9.02.2015,"Logvinove ",10130,23008
424023,9.02.2015,Logvinove,10131,23008
424027,9.02.2015,"Logvinove ",10132,23008
424027,9.02.2015,Logvinove,10133,23008
423952,8.02.2015,Debaltseve,10134,23008
424032,10.02.2015,Debaltseve,10135,23008
424033,10.02.2015,Debaltseve,10136,23008
424034,10.02.2015,"Kramatorsk ",10137,23008
424034,10.02.2015,"Kramatorsk ",10138,23008
424034,10.02.2015,"Kramatorsk ",10139,23008
424034,10.02.2015,"Kramatorsk ",10140,23008
424034,10.02.2015,"Kramatorsk ",10141,23008
424034,10.02.2015,"Kramatorsk ",10142,23008
424034,10.02.2015,"Kramatorsk ",10143,23008
424034,10.02.2015,"Kramatorsk ",10144,23008
424034,10.02.2015,Kramatorsk,10145,23008
424070,10.02.2015,Spartak,10146,23008
424070,10.02.2015,Spartak,10147,23008
424070,10.02.2015,Spartak,10148,23008
424070,10.02.2015,Spartak,10149,23008
424070,10.02.2015,Spartak,10150,23008
424071,10.02.2015,Pavlopol,10151,23008
424031,10.02.2015,"Horlivka ",10152,23008
424031,10.02.2015,Horlivka,10153,23008
203377,11.02.2015,"Poroshenko says 16 killed in shelling of government-controlled town",10154,23008
203377,10.02.2015,"Tornado rockets bring death behind Ukraine frontline",10155,23008
203377,11.02.2015,"Dozens killed in Ukraine ahead of Minsk peace summit",10156,23008
203393,11.02.2015,"Dozens killed in Ukraine ahead of Minsk peace summit",10157,23004
203391,11.02.2015,"UPDATE 1-Shell hits bus station in Donetsk- at least one killed",10158,23000
203391,11.02.2015,"Five killed in shelling of Ukraine rebel stronghold Donetsk",10159,23000
203391,11.02.2015,"Dozens killed in Ukraine ahead of Minsk peace summit",10160,23000
203391,11.02.2015,"Ukraine fighting kills 45 ahead of Minsk peace summit",10161,23001
203392,11.02.2015,"Ukraine fighting kills 45 ahead of Minsk peace summit",10162,23000
203392,11.02.2015,"Rebel attacks kill 19 Ukrainian soldiers near rail junction in east - Kiev military",10163,23000
424089,11.02.2015,Debaltseve,10164,23000
424091,11.02.2015,Debaltseve,10165,23000
424104,11.02.2015,Dzerzhinsk,10166,23001
424106,11.02.2015,Debaltseve,10167,23008
424119,11.02.2015,Sakhanka,10168,23008
424123,11.02.2015,Luhanske,10169,23008
424170,12.02.2015,Debaltseve,10170,23008
424170,11.02.2015,Debaltseve,10171,23008
424171,12.02.2015,Debaltseve,10172,23008
424171,12.02.2015,Debaltseve,10173,23008
424171,12.02.2015,Debaltseve,10174,23008
424172,12.02.2015,Debaltseve,10175,23008
424175,12.02.2015,Logvinove,10176,23008
424175,12.02.2015,Logvinove,10177,23008
424175,12.02.2015,Logvinove,10178,23008
424175,12.02.2015,Logvinove,10179,23008
424175,12.02.2015,Logvinove,10180,23008
424175,12.02.2015,Logvinove,10181,23008
424175,12.02.2015,Logvinove,10182,23008
424175,12.02.2015,Logvinove,10183,23008
424175,12.02.2015,Logvinove,10184,23008
424175,12.02.2015,Logvinove,10185,23008
424175,12.02.2015,Logvinove,10186,23008
424176,12.02.2015,Novogrigoryevka,10187,23008
424176,12.02.2015,Novogrigoryevka,10188,23008
424176,12.02.2015,Novogrigoryevka,10189,23008
424180,12.02.2015,Vodiane,10190,23008
203395,13.02.2015,"Two Ukraine civilians killed in rebel shelling near Luhansk - regional administration",10191,23008
203396,13.02.2015,"18 killed in Ukraine fighting in past 24 hours: official",10192,23008
203397,13.02.2015,"18 killed in Ukraine fighting in past 24 hours: official",10193,23008
203398,14.02.2015,"Ukraine fighting kills 28 as clock ticks to ceasefire",10194,23001
424185,13.02.2015,Debaltseve,10195,23000
424185,13.02.2015,Debaltseve,10196,23000
424185,13.02.2015,Debaltseve,10197,23000
424185,13.02.2015,Debaltseve,10198,23008
424185,13.02.2015,Debaltseve,10199,23008
424185,13.02.2015,Debaltseve,10200,23008
424185,13.02.2015,Debaltseve,10201,23008
424185,13.02.2015,Debaltseve,10202,23008
424200,13.02.2015,Debaltseve,10203,23008
424200,13.02.2015,Debaltseve,10204,23008
424201,13.02.2015,Debaltseve,10205,23008
424201,13.02.2015,Debaltseve,10206,23008
424204,13.02.2015,Debaltseve,10207,23008
424205,13.02.2015,Popasna,10208,23008
425984,20.02.2015,Alekseyevka,10209,23008
424217,13.02.2015,Luhanske,10210,23008
424218,14.02.2015,Debaltseve,10211,23008
424218,14.02.2015,Debaltseve,10212,23008
424240,14.02.2015,Debaltseve,10213,23008
424241,14.02.2015,"Petrovskoye ",10214,23008
424241,14.02.2015,Petrovskoye,10215,23008
424244,14.02.2015,Opytne,10216,23008
424245,14.02.2015,Pisky,10217,23008
424248,14.02.2015,"Shyrokyne ",10218,23008
424248,14.02.2015,"Shyrokyne ",10219,23008
424248,14.02.2015,Shyrokyne,10220,23008
203399,14.02.2015,"Shelling kills two in centre of Ukraine rebel city Donetsk: AFP",10221,23008
203402,16.02.2015,"Ukraine rebels bury dead who fell hours before ceasefire",10222,23008
203403,16.02.2015,"60 Ukrainian troops killed in Donbass over past 24 hours - DPR defence ministry",10223,23008
203401,15.02.2015,"Two civilians killed after start of Ukraine ceasefire: pro-Kiev official",10224,23000
424251,14.02.2015,Debaltseve,10225,23000
424251,14.02.2015,Debaltseve,10226,23004
424251,14.02.2015,Debaltseve,10227,23000
424251,14.02.2015,Debaltseve,10228,23008
424251,14.02.2015,Debaltseve,10229,23008
424253,15.02.2015,Logvinove,10230,23008
424254,14.02.2015,"Nizhni Lozovoe",10231,23008
424254,14.02.2015,"Nizhni Lozovoe",10232,23008
